iteration,swarm_best_fitness
1,-18.83
2,-18.83
3,-18.83
4,-18.83
5,-18.83
6,-18.83
7,-18.83
8,-18.83
9,-18.83
10,-18.83
11,-18.83
12,-18.83
13,-18.83
14,-18.83
15,-18.83
16,-18.83
17,-15.83
18,-15.83
19,-15.83
20,-15.83
21,-15.83
22,-15.83
23,-15.83
24,-15.83
25,-15.83
26,-15.83
27,-15.83
28,-15.83
29,-15.83
30,-15.83
31,-15.83
32,-15.83
33,-15.83
34,-15.83
35,-15.83
36,-15.83
37,-15.83
38,-15.83
39,-15.83
40,-15.83
41,-15.83
42,-15.83
43,-15.83
44,-15.83
45,-15.83
46,-15.83
47,-15.83
48,-15.83
49,-15.83
50,-15.83
51,-15.83
52,-15.83
53,-15.83
54,-15.83
55,-15.83
56,-15.83
57,-15.83
58,-15.83
59,-15.83
60,-15.83
61,-15.83
62,-15.83
63,-15.83
64,-15.83
65,-15.83
66,-15.83
67,-15.83
68,-15.83
69,-15.83
70,-15.83
71,-15.83
72,-15.83
73,-15.83
74,-15.83
75,-15.83
76,-15.83
77,-15.83
78,-15.83
79,-15.83
80,-15.83
81,-15.83
82,-15.83
83,-15.83
84,-15.83
85,-15.83
86,-15.83
87,-15.83
88,-15.83
89,-15.83
90,-15.83
91,-15.83
92,-15.83
93,-15.83
94,-15.83
95,-15.83
96,-15.83
97,-15.83
98,-15.83
99,-15.83
100,-15.83
