iteration,swarm_best_fitness
1,-43.33
2,-43.33
3,-43.33
4,-43.33
5,-43.33
6,-43.33
7,-43.33
8,-43.33
9,-43.33
10,-43.33
11,-43.33
12,-43.33
13,-43.33
14,-43.33
15,-43.33
16,-43.33
17,-43.33
18,-43.33
19,-43.33
20,-43.33
21,-43.33
22,-43.33
23,-43.33
24,-43.33
25,-43.33
26,-43.33
27,-43.33
28,-43.33
29,-43.33
30,-43.33
31,-43.33
32,-43.33
33,-43.33
34,-43.33
35,-43.33
36,-43.33
37,-43.33
38,-43.33
39,-43.33
40,-43.33
41,-43.33
42,-43.33
43,-43.33
44,-43.33
45,-43.33
46,-43.33
47,-43.33
48,-43.33
49,-43.33
50,-43.33
51,-43.33
52,-43.33
53,-43.33
54,-43.33
55,-43.33
56,-43.33
57,-43.33
58,-43.33
59,-43.33
60,-43.33
61,-43.33
62,-43.33
63,-43.33
64,-43.33
65,-43.33
66,-43.33
67,-43.33
68,-43.33
69,-43.33
70,-43.33
71,-43.33
72,-43.33
73,-43.33
74,-43.33
75,-43.33
76,-43.33
77,-43.33
78,-43.33
79,-43.33
80,-43.33
81,-43.33
82,-43.33
83,-43.33
84,-43.33
85,-43.33
86,-43.33
87,-43.33
88,-43.33
89,-43.33
90,-43.33
91,-43.33
92,-43.33
93,-43.33
94,-43.33
95,-43.33
96,-43.33
97,-43.33
98,-43.33
99,-43.33
100,-43.33
101,-43.33
102,-43.33
103,-43.33
104,-43.33
105,-43.33
106,-43.33
107,-43.33
108,-43.33
109,-43.33
110,-43.33
111,-43.33
112,-43.33
113,-43.33
114,-43.33
115,-43.33
116,-43.33
117,-43.33
118,-43.33
119,-43.33
120,-43.33
121,-43.33
122,-43.33
123,-43.33
124,-43.33
125,-43.33
126,-43.33
127,-43.33
128,-43.33
129,-43.33
130,-43.33
131,-43.33
132,-43.33
133,-43.33
134,-43.33
135,-43.33
136,-43.33
137,-43.33
138,-43.33
139,-43.33
140,-43.33
141,-43.33
142,-43.33
143,-43.33
144,-43.33
145,-43.33
146,-43.33
147,-43.33
148,-43.33
149,-43.33
150,-43.33
