iteration,swarm_best_fitness
1,-17.64
2,-17.64
3,-17.64
4,-17.64
5,-17.64
6,-17.64
7,-17.64
8,-17.64
9,-17.64
10,-17.64
11,-17.64
12,-17.64
13,-17.64
14,-17.64
15,-17.64
16,-17.64
17,-17.64
18,-17.64
19,-16.67
20,-16.67
21,-16.67
22,-16.67
23,-16.67
24,-16.67
25,-16.67
26,-16.67
27,-16.67
28,-16.67
29,-16.67
30,-16.67
31,-16.67
32,-16.67
33,-16.67
34,-16.67
35,-16.67
36,-16.67
37,-16.67
38,-16.67
39,-16.67
40,-16.67
41,-16.67
42,-16.67
43,-16.67
44,-16.67
45,-16.67
46,-16.67
47,-16.67
48,-16.67
49,-16.67
50,-16.67
51,-16.67
52,-16.67
53,-16.67
54,-16.67
55,-16.67
56,-16.67
57,-16.67
58,-16.67
59,-16.67
60,-16.67
61,-16.67
62,-16.67
63,-16.67
64,-16.67
65,-16.67
66,-16.67
67,-16.67
68,-16.67
69,-16.67
70,-16.67
71,-16.67
72,-16.67
73,-16.67
74,-16.67
75,-16.67
76,-16.67
77,-16.67
78,-16.67
79,-16.67
80,-16.67
81,-16.67
82,-16.67
83,-16.67
84,-16.67
85,-16.67
86,-16.67
87,-16.67
88,-16.67
89,-16.67
90,-16.67
91,-16.67
92,-16.67
93,-16.67
94,-16.67
95,-16.67
96,-16.67
97,-16.67
98,-16.67
99,-16.67
100,-16.67
101,-16.67
102,-16.67
103,-16.67
104,-16.67
105,-16.67
106,-16.67
107,-16.67
108,-16.67
109,-16.67
110,-16.67
111,-16.67
112,-16.67
113,-16.67
114,-16.67
115,-16.67
116,-16.67
117,-16.67
118,-16.67
119,-16.67
120,-16.67
121,-16.67
122,-16.67
123,-16.67
124,-16.67
125,-16.67
126,-16.67
127,-16.67
128,-16.67
129,-16.67
130,-16.67
131,-16.67
132,-16.67
133,-16.67
134,-16.67
135,-16.67
136,-16.67
137,-16.67
138,-16.67
139,-16.67
140,-16.67
141,-16.67
142,-16.67
143,-16.67
144,-16.67
145,-16.67
146,-16.67
147,-16.67
148,-16.67
149,-16.67
150,-16.67
