iteration,swarm_best_fitness
1,-13.33
2,-13.33
3,-13.33
4,-13.33
5,-13.33
6,-13.33
7,-13.33
8,-13.33
9,-13.33
10,-13.33
11,-13.33
12,-13.33
13,-13.33
14,-13.33
15,-13.33
16,-13.33
17,-12.83
18,-12.83
19,-12.83
20,-12.83
21,-12.83
22,-12.83
23,-12.83
24,-12.83
25,-12.83
26,-12.83
27,-12.83
28,-12.83
29,-12.83
30,-12.83
31,-12.83
32,-12.83
33,-12.83
34,-12.83
35,-12.83
36,-12.83
37,-12.83
38,-12.83
39,-12.83
40,-12.83
41,-12.83
42,-12.83
43,-12.83
44,-12.83
45,-12.83
46,-12.83
47,-12.83
48,-12.83
49,-12.83
50,-12.83
51,-12.83
52,-12.83
53,-12.83
54,-12.83
55,-12.83
56,-12.83
57,-12.83
58,-12.83
59,-12.83
60,-12.83
61,-12.83
62,-12.83
63,-12.83
64,-12.83
65,-12.83
66,-12.83
67,-12.83
68,-12.83
69,-12.83
70,-12.83
71,-12.83
72,-12.83
73,-12.83
74,-12.83
75,-12.83
76,-12.83
77,-12.83
78,-12.83
79,-12.83
80,-12.83
81,-12.83
82,-12.83
83,-12.83
84,-12.83
85,-12.83
86,-12.83
87,-12.83
88,-12.83
89,-12.83
90,-12.83
91,-12.83
92,-12.83
93,-12.83
94,-12.83
95,-12.83
96,-12.83
97,-12.83
98,-12.83
99,-12.83
100,-12.83
101,-12.83
102,-12.83
103,-12.83
104,-12.83
105,-12.83
106,-12.83
107,-12.83
108,-12.83
109,-12.83
110,-12.83
111,-12.83
112,-12.83
113,-12.83
114,-12.83
115,-12.83
116,-12.83
117,-12.83
118,-12.83
119,-12.83
120,-12.83
121,-12.83
122,-12.83
123,-12.83
124,-12.83
125,-12.83
126,-12.83
127,-12.83
128,-12.83
129,-12.83
130,-12.83
131,-12.83
132,-12.83
133,-12.83
134,-12.83
135,-12.83
136,-12.83
137,-12.83
138,-12.83
139,-12.83
140,-12.83
141,-12.83
142,-12.83
143,-12.83
144,-12.83
145,-12.83
146,-12.83
147,-12.83
148,-12.83
149,-12.83
150,-12.83
