iteration,particle_1_fitness,particle_2_fitness,particle_3_fitness
1,-35.5,-59.88,-53.56
2,-35.5,-35.5,-40.92
3,-35.5,-40.92,-68.0
4,-35.5,-48.5,-94.0
5,-35.5,-94.0,-40.92
6,-35.5,-78.83,-68.0
7,-35.5,-48.5,-59.88
8,-35.5,-38.0,-68.0
9,-35.5,-35.5,-44.36
10,-35.5,-33.33,-38.0
11,-48.5,-40.92,-35.5
12,-59.88,-48.5,-78.83
13,-40.92,-33.33,-38.0
14,-48.5,-33.33,-35.5
15,-33.33,-33.33,-35.5
16,-33.33,-33.33,-38.0
17,-33.33,-33.33,-33.33
18,-33.33,-33.33,-48.5
19,-33.33,-33.33,-44.36
20,-33.33,-33.33,-40.92
21,-33.33,-33.33,-94.0
22,-33.33,-33.33,-44.36
23,-33.33,-33.33,-40.92
24,-33.33,-33.33,-40.92
25,-33.33,-33.33,-48.5
26,-33.33,-33.33,-48.5
27,-33.33,-33.33,-40.92
28,-33.33,-33.33,-33.33
29,-33.33,-33.33,-33.33
30,-33.33,-33.33,-33.33
31,-33.33,-33.33,-33.33
32,-33.33,-33.33,-33.33
33,-33.33,-33.33,-33.33
34,-33.33,-33.33,-33.33
35,-33.33,-33.33,-33.33
36,-33.33,-33.33,-33.33
37,-33.33,-33.33,-33.33
38,-33.33,-33.33,-33.33
39,-33.33,-33.33,-33.33
40,-33.33,-33.33,-33.33
41,-33.33,-33.33,-33.33
42,-33.33,-33.33,-33.33
43,-33.33,-33.33,-33.33
44,-33.33,-33.33,-33.33
45,-33.33,-33.33,-33.33
46,-33.33,-33.33,-33.33
47,-33.33,-33.33,-33.33
48,-33.33,-33.33,-33.33
49,-33.33,-33.33,-33.33
50,-33.33,-33.33,-33.33
51,-33.33,-33.33,-33.33
52,-33.33,-33.33,-33.33
53,-33.33,-33.33,-33.33
54,-33.33,-33.33,-33.33
55,-33.33,-33.33,-33.33
56,-33.33,-33.33,-33.33
57,-33.33,-33.33,-33.33
58,-33.33,-33.33,-33.33
59,-33.33,-33.33,-33.33
60,-33.33,-33.33,-33.33
61,-33.33,-33.33,-33.33
62,-33.33,-33.33,-33.33
63,-33.33,-33.33,-33.33
64,-33.33,-33.33,-33.33
65,-33.33,-33.33,-33.33
66,-33.33,-33.33,-33.33
67,-33.33,-33.33,-33.33
68,-33.33,-33.33,-33.33
69,-33.33,-33.33,-33.33
70,-33.33,-33.33,-33.33
71,-33.33,-33.33,-33.33
72,-33.33,-33.33,-33.33
73,-33.33,-33.33,-33.33
74,-33.33,-33.33,-33.33
75,-33.33,-33.33,-33.33
76,-33.33,-33.33,-33.33
77,-33.33,-33.33,-33.33
78,-33.33,-33.33,-33.33
79,-33.33,-33.33,-33.33
80,-33.33,-33.33,-33.33
81,-33.33,-33.33,-33.33
82,-33.33,-33.33,-33.33
83,-33.33,-33.33,-33.33
84,-33.33,-33.33,-33.33
85,-33.33,-33.33,-33.33
86,-33.33,-33.33,-33.33
87,-33.33,-33.33,-33.33
88,-33.33,-33.33,-33.33
89,-33.33,-33.33,-33.33
90,-33.33,-33.33,-33.33
91,-33.33,-33.33,-33.33
92,-33.33,-33.33,-33.33
93,-33.33,-33.33,-33.33
94,-33.33,-33.33,-33.33
95,-33.33,-33.33,-33.33
96,-33.33,-33.33,-33.33
97,-33.33,-33.33,-33.33
98,-33.33,-33.33,-33.33
99,-33.33,-33.33,-33.33
100,-33.33,-33.33,-33.33
101,-33.33,-33.33,-33.33
102,-33.33,-33.33,-33.33
103,-33.33,-33.33,-33.33
104,-33.33,-33.33,-33.33
105,-33.33,-33.33,-33.33
106,-33.33,-33.33,-33.33
107,-33.33,-33.33,-33.33
108,-33.33,-33.33,-33.33
109,-33.33,-33.33,-33.33
110,-33.33,-33.33,-33.33
111,-33.33,-33.33,-33.33
112,-33.33,-33.33,-33.33
113,-33.33,-33.33,-33.33
114,-33.33,-33.33,-33.33
115,-33.33,-33.33,-33.33
116,-33.33,-33.33,-33.33
117,-33.33,-33.33,-33.33
118,-33.33,-33.33,-33.33
119,-33.33,-33.33,-33.33
120,-33.33,-33.33,-33.33
121,-33.33,-33.33,-33.33
122,-33.33,-33.33,-33.33
123,-33.33,-33.33,-33.33
124,-33.33,-33.33,-33.33
125,-33.33,-33.33,-33.33
126,-33.33,-33.33,-33.33
127,-33.33,-33.33,-33.33
128,-33.33,-33.33,-33.33
129,-33.33,-33.33,-33.33
130,-33.33,-33.33,-33.33
131,-33.33,-33.33,-33.33
132,-33.33,-33.33,-33.33
133,-33.33,-33.33,-33.33
134,-33.33,-33.33,-33.33
135,-33.33,-33.33,-33.33
136,-33.33,-33.33,-33.33
137,-33.33,-33.33,-33.33
138,-33.33,-33.33,-33.33
139,-33.33,-33.33,-33.33
140,-33.33,-33.33,-33.33
141,-33.33,-33.33,-33.33
142,-33.33,-33.33,-33.33
143,-33.33,-33.33,-33.33
144,-33.33,-33.33,-33.33
145,-33.33,-33.33,-33.33
146,-33.33,-33.33,-33.33
147,-33.33,-33.33,-33.33
148,-33.33,-33.33,-33.33
149,-33.33,-33.33,-33.33
150,-33.33,-33.33,-33.33
